X,Y,Z,S,R,G,B
-0.31418,-5.2271,-3.2851,12.434,1,0.73333,0.48235
-3.6459,-61.652,-297.61,0.84598,1,0.84314,0.68235
-13.082,-222.55,-11.142,0.82639,1,0.84314,0.68235
-15.448,-265.57,26.901,0.004358,0.66667,0.74902,1
-2.5482,-44.795,-13.368,7.298,0.39216,0.39216,0.39216
-6.8028,-121.67,240.42,0.78687,0.75294,0.81961,1
-18.886,-349.55,-277.05,0.13124,1,0.84314,0.68235
-0.2222,-4.141,-30.336,6.5801,1,0.84314,0.68235
-6.8806,-131.03,110.02,1.4421,0.75294,0.81961,1
-14.831,-287.49,-198.46,0.06183,0.66667,0.74902,1
-2.0727,-40.52,57.926,4.2422,0.98431,0.97255,1
-2.01,-39.661,-278.88,0.95114,1,0.95686,0.9098
-5.9993,-120.3,-174.3,1.2997,1,0.95686,0.9098
-0.33351,-7.2391,31.295,2.4859,0.98431,0.97255,1
-1.7541,-39.383,-160.52,1.3788,1,0.84314,0.68235
-3.2613,-74.33,0.66497,4.232,1,0.95686,0.9098
-2.5802,-59.831,-124.46,0.86869,0.98431,0.97255,1
-4.0165,-94.154,-182.44,0.81764,1,0.84314,0.68235
-2.9912,-71.228,40.042,0.94713,1,0.84314,0.68235
-6.459,-159.53,65.076,2.0671,1,0.95686,0.9098
-4.1222,-103.83,73.691,3.3543,1,0.95686,0.9098
-7.5891,-196.42,100.45,1.6805,0.75294,0.81961,1
-2.7348,-75.898,113.11,1.3685,0.75294,0.81961,1
-3.1524,-88.97,21.459,3.4611,1,0.95686,0.9098
-2.5761,-73.902,8.7256,3.2404,0.98431,0.97255,1
-8.3019,-247.12,-60.076,1.912,1,0.95686,0.9098
-2.0073,-60.723,12.905,4.4241,1,0.95686,0.9098
-3.4746,-107.44,2.449,0.75241,1,0.84314,0.68235
-3.975,-125.65,9.9718,3.3264,0.75294,0.81961,1
-0.75622,-24.315,-21.901,3.6151,0.98431,0.97255,1
-2.8922,-97.349,-17.825,2.9416,0.98431,0.97255,1
-1.3352,-45.734,21.327,4.4244,1,0.95686,0.9098
-3.7943,-132.96,84.308,2.2139,0.98431,0.97255,1
-0.6952,-24.92,45.056,4.3212,0.98431,0.97255,1
-3.427,-127.13,423.81,0.74054,1,0.84314,0.68235
-5.6842,-215.88,-3.3279,2.2779,1,0.84314,0.68235
-2.4158,-93.322,76.855,3.4875,0.98431,0.97255,1
-3.8416,-150.06,86.014,2.1296,0.98431,0.97255,1
-5.6987,-229.26,-249.63,1.0991,1,0.84314,0.68235
-3.3126,-136.93,-227.15,0.40171,0.66667,0.74902,1
-3.7912,-168.75,37.969,2.0396,1,0.84314,0.68235
-1.5594,-78.778,11.86,3.7932,0.98431,0.97255,1
-1.3177,-70.496,129.3,1.5193,0.75294,0.81961,1
-0.28993,-16.154,-335.18,0.33108,1,0.84314,0.68235
-3.3903,-207.21,-16.588,1.1807,0.66667,0.74902,1
-0.64948,-40.833,-128.05,2.6979,0.98431,0.97255,1
-4.3698,-283.81,-32.6,1.5603,1,0.84314,0.68235
-3.4144,-242.45,-171.05,0.33815,0.66667,0.74902,1
-1.0924,-79.804,69.996,3.6703,0.98431,0.97255,1
-1.273,-96.069,-146.06,2.697,0.98431,0.97255,1
-0.64641,-51.85,38.877,3.2618,0.98431,0.97255,1
-1.158,-95.474,-138.31,0.42258,1,0.84314,0.68235
-1.1313,-98.743,-79.706,2.8826,0.98431,0.97255,1
-1.8635,-198.64,7.8174,0.45784,0.75294,0.81961,1
-0.85123,-99.702,-170.63,2.2408,0.75294,0.81961,1
-1.0825,-135.37,-256.3,1.4691,1,0.84314,0.68235
-1.173,-162.16,41.97,1.2599,0.75294,0.81961,1
-0.76763,-132.8,95.192,0.93376,1,0.84314,0.68235
-0.4191,-89.598,-67.171,0.49426,1,0.95686,0.9098
-0.20454,-57.799,-84.092,3.7861,0.98431,0.97255,1
-0.093522,-33.111,-153.45,0.7607,1,0.95686,0.9098
-0.11656,-56.75,50.62,4.0246,0.98431,0.97255,1
-0.1852,-421.85,-8.584,0.49374,0.66667,0.74902,1
0.035323,-78.193,29.612,2.8087,0.98431,0.97255,1
0.13788,-121.06,1.3301,0.9449,0.75294,0.81961,1
0.45502,-262.09,-30.4,1.3232,0.75294,0.81961,1
0.39556,-173.1,-136.99,1.0805,1,0.84314,0.68235
0.81634,-286.37,-215.54,0.15802,1,0.84314,0.68235
0.066043,-19.303,-197.08,2.0065,0.75294,0.81961,1
0.73744,-126.96,90.653,2.5543,0.98431,0.97255,1
1.152,-177.3,150.49,1.0273,0.75294,0.81961,1
2.3801,-339.49,20.799,0.30174,0.75294,0.81961,1
1.2265,-123.38,154.88,2.3565,1,0.84314,0.68235
0.21525,-19.652,9.7193,5.3053,1,0.84314,0.68235
2.4964,-214.52,150.01,1.5303,1,0.73333,0.48235
0.41068,-33.036,130.47,1.3049,0.75294,0.81961,1
5.7088,-409.72,8.1105,0.75695,1,0.84314,0.68235
1.4971,-102.39,15.157,2.1349,0.75294,0.81961,1
1.0621,-68.978,-345.29,0.74659,1,0.84314,0.68235
0.87938,-50.271,72.54,3.0611,0.98431,0.97255,1
2.9265,-141.07,62.489,2.5379,0.75294,0.81961,1
3.5607,-168.88,-162.21,1.8621,0.75294,0.81961,1
4.897,-218.12,22.183,1.5548,0.75294,0.81961,1
8.2131,-358.3,159.19,0.9027,1,0.84314,0.68235
3.8152,-153.56,60.281,1.5124,0.98431,0.97255,1
2.4216,-95.094,77.025,2.6711,0.98431,0.97255,1
4.1551,-155.46,-1.2109,0.36105,1,0.95686,0.9098
4.6379,-164.72,-193.04,1.0375,0.98431,0.97255,1
11.382,-395.76,-244.09,0.16219,1,0.95686,0.9098
2.2476,-74.726,91.739,0.94428,1,0.84314,0.68235
0.41322,-13.473,7.9597,4.0768,0.98431,0.97255,1
0.90934,-29.1,-162.43,2.6924,0.98431,0.97255,1
0.80256,-25.015,4.2168,1.6875,0.75294,0.81961,1
6.0679,-183.62,25.836,2.4379,0.75294,0.81961,1
3.9301,-115.68,142.37,1.962,0.98431,0.97255,1
10.752,-305.33,-124.83,1.2272,1,0.73333,0.48235
1.0207,-28.287,16.14,5.135,1,0.95686,0.9098
3.4559,-90.309,-249.38,0.88171,1,0.84314,0.68235
5.8644,-151.23,70.466,0.60713,0.75294,0.81961,1
3.5192,-89.821,-90.264,3.1143,0.98431,0.97255,1
9.7984,-237.57,176.06,1.0346,0.75294,0.81961,1
4.4109,-105.57,11.377,2.5479,0.98431,0.97255,1
12.839,-303.82,-46.96,0.67942,1,0.95686,0.9098
3.3339,-77.63,-85.42,3.3376,1,0.84314,0.68235
5.782,-131.17,-135.5,1.1114,0.66667,0.74902,1
1.34,-29.156,40.597,2.4751,1,0.84314,0.68235
4.1947,-89.193,-63.639,3.78,1,0.95686,0.9098
5.5959,-116.26,147.6,0.88956,1,0.84314,0.68235
3.3683,-69.369,122.3,0.75935,0.75294,0.81961,1
2.5387,-51.659,136.52,2.5085,1,0.95686,0.9098
3.6208,-71.851,257.52,1.3444,1,0.84314,0.68235
3.5066,-68.499,-30.11,0.58741,1,0.84314,0.68235
15.339,-297.48,-308.98,0.49678,0.66667,0.74902,1
11.938,-225.67,118.36,0.65643,0.75294,0.81961,1
6.4309,-117.59,135.94,1.5554,0.75294,0.81961,1
11.992,-216.48,94.24,2.1017,1,0.95686,0.9098
5.8975,-104.8,97.208,2.9624,1,0.84314,0.68235
13.553,-238.11,-244.13,0.65434,0.75294,0.81961,1
1.6376,-28.548,-49.815,3.284,0.98431,0.97255,1
12.046,-207.18,-12.354,1.7307,0.98431,0.97255,1
7.3768,-125.2,118.31,1.1071,1,0.95686,0.9098
14.177,-237.98,45.589,0.19449,1,0.84314,0.68235
3.3344,-55.266,127.17,2.3497,0.98431,0.97255,1
10.563,-168.07,-245.39,0.8517,1,0.84314,0.68235
8.9869,-140.02,138.62,1.865,1,0.95686,0.9098
7.3054,-110.3,142.29,2.4215,0.75294,0.81961,1
20.58,-307.08,-93.105,0.0038019,0.66667,0.74902,1
13.383,-196.66,-18.894,0.77646,1,0.95686,0.9098
15.644,-227.9,-13.402,0.48241,1,0.84314,0.68235
4.5699,-65.418,-49.512,3.7065,0.98431,0.97255,1
8.2224,-115.79,153.32,2.38,0.98431,0.97255,1
22.803,-313.98,20.319,1.4853,1,0.73333,0.48235
15.334,-204.4,-25.961,2.0342,0.75294,0.81961,1
1.9801,-26.039,-14.054,3.9994,0.98431,0.97255,1
11.629,-149.38,127.08,0.84359,0.75294,0.81961,1
7.9487,-101.75,-137.86,2.4683,0.75294,0.81961,1
19.973,-250.17,-197.7,0.36772,1,0.84314,0.68235
6.29,-77.595,25.868,3.28,0.98431,0.97255,1
11.298,-138.51,-105.57,1.3108,1,0.95686,0.9098
2.2197,-26.582,-18.787,5.9422,1,0.84314,0.68235
19.338,-229.18,99.588,1.0849,0.75294,0.81961,1
14.299,-168.13,-314.77,1.0958,1,0.84314,0.68235
2.2692,-26.348,-27.099,3.9488,0.98431,0.97255,1
12.413,-143.2,129.43,1.1275,1,0.84314,0.68235
41.235,-473.8,-146.06,0.18598,0.66667,0.74902,1
6.0194,-68.508,-9.6424,2.3318,0.98431,0.97255,1
15.199,-170.71,-88.865,0.82165,1,0.84314,0.68235
28.428,-317.53,121.86,1.0143,0.75294,0.81961,1
16.1,-176.42,189.96,0.9873,1,0.84314,0.68235
4.5602,-49.749,28.679,1.8077,0.75294,0.81961,1
21.199,-230.23,56.862,0.99625,0.75294,0.81961,1
11.906,-128.31,-63.086,1.1262,0.75294,0.81961,1
14.769,-158.26,102.98,0.87317,1,0.84314,0.68235
40.092,-421.26,187.79,0.56227,0.98431,0.97255,1
17.2,-177.16,-23.43,0.76928,0.66667,0.74902,1
14.137,-144.2,-3.0409,1.4742,0.66667,0.74902,1
15.733,-157.14,152.15,1.1648,1,0.95686,0.9098
3.0181,-29.934,235.05,1.3666,1,0.84314,0.68235
2.0469,-20.226,-66.554,3.9073,0.98431,0.97255,1
17.486,-171.22,45.153,0.48868,0.66667,0.74902,1
8.0794,-78.584,-57.898,0.56513,1,0.84314,0.68235
5.9601,-57.53,-9.0928,0.82244,1,0.84314,0.68235
3.2665,-31.278,-31.602,5.4241,1,0.84314,0.68235
28.42,-270.91,159.1,0.8553,0.75294,0.81961,1
27.235,-257.97,234.45,0.79183,1,0.84314,0.68235
16.595,-155.34,-2.9009,1.7109,1,0.95686,0.9098
13.76,-128.14,-11.262,3.2909,1,0.84314,0.68235
4.6613,-43.135,28.373,4.3067,1,0.95686,0.9098
4.0675,-37.411,-4.1903,7.5688,1,0.84314,0.68235
4.6376,-42.278,-144,2.4274,0.75294,0.81961,1
15.682,-142.06,169.52,0.43088,1,0.84314,0.68235
32.93,-296.57,146.08,0.052832,1,0.95686,0.9098
45.107,-403.49,356.86,0.17586,1,0.84314,0.68235
12.628,-111.54,13.985,2.7523,0.98431,0.97255,1
12.861,-112.97,65.192,0.22262,0.75294,0.81961,1
3.0401,-26.508,4.1204,5.6734,1,0.95686,0.9098
4.3156,-37.345,5.6968,5.4198,1,0.95686,0.9098
37.97,-326.37,56.145,0.84561,0.75294,0.81961,1
11.272,-95.936,-68.369,3.0043,0.98431,0.97255,1
39.661,-335.85,246.38,0.30199,1,0.95686,0.9098
6.0116,-50.681,-135.64,2.1942,0.75294,0.81961,1
4.6426,-38.915,-49.953,3.9564,1,0.95686,0.9098
43.642,-359.96,41.519,0.62875,0.75294,0.81961,1
20.156,-165.16,0.58074,1.6444,0.75294,0.81961,1
17.276,-140.57,175.12,1.0169,1,0.84314,0.68235
27.107,-217.62,14.489,1.1701,0.98431,0.97255,1
5.1235,-40.871,-183.76,0.46547,1,0.84314,0.68235
6.4768,-51.009,-24.024,3.65,1,0.95686,0.9098
8.6447,-67.754,-39.299,3.9273,1,0.95686,0.9098
23.162,-180.46,-8.8108,2.5379,0.98431,0.97255,1
57.563,-446.29,-108.85,0.12227,0.66667,0.74902,1
16.764,-129.11,63.659,2.1342,0.75294,0.81961,1
36.138,-276.84,-190.23,0.55646,1,0.73333,0.48235
14.042,-107.02,54.185,2.7202,1,0.95686,0.9098
23.251,-175.2,-17.716,0.022542,1,0.95686,0.9098
3.8568,-28.896,-21.029,8.0818,0.39216,0.39216,0.39216
20.814,-155.14,175.67,1.3119,0.75294,0.81961,1
16.411,-120.29,36.952,0.24263,0.75294,0.81961,1
43.564,-318.09,225.19,0.2427,1,0.73333,0.48235
7.972,-57.978,112.6,1.6726,0.98431,0.97255,1
26.313,-190.78,-160.39,1.8549,0.98431,0.97255,1
35.75,-258.42,-227.31,0.74449,0.98431,0.97255,1
22.688,-162.68,170.02,0.2817,1,0.84314,0.68235
9.6791,-69.008,-118.59,2.0477,0.98431,0.97255,1
37.131,-263.82,124.61,0.49739,0.75294,0.81961,1
9.2386,-65.258,-51.677,3.075,0.98431,0.97255,1
16.599,-116.83,-99.076,2.9112,0.98431,0.97255,1
39.812,-277.25,2.8234,1.5233,0.98431,0.97255,1
23.338,-160.75,-144.48,2.2038,1,0.95686,0.9098
13.812,-94.258,-14.351,3.131,0.75294,0.81961,1
23.595,-159.96,-107.52,2.029,0.98431,0.97255,1
27.205,-181.22,125.7,0.62606,1,0.84314,0.68235
34.74,-230.37,-214.16,0.13844,1,0.95686,0.9098
10.637,-70.219,-49.389,2.2248,0.98431,0.97255,1
22.857,-150.49,225.11,0.50924,0.75294,0.81961,1
1.6984,-11.154,-193.47,2.2332,0.98431,0.97255,1
8.8754,-58.024,-14.022,4.1866,0.98431,0.97255,1
16.217,-105.44,-85.335,3.1126,1,0.95686,0.9098
3.6092,-23.343,47.786,4.4662,0.98431,0.97255,1
1.6571,-10.673,11.085,8.8915,1,0.73333,0.48235
5.1027,-32.32,9.9887,3.5391,1,0.95686,0.9098
41.805,-263.93,-66.951,0.0095331,0.75294,0.81961,1
8.3872,-52.7,-92.688,3.6341,0.98431,0.97255,1
17.977,-112.5,215.66,1.4939,0.98431,0.97255,1
22.262,-138.71,-208.31,1.8494,1,0.84314,0.68235
20.702,-128.49,-115.81,2.3946,0.98431,0.97255,1
9.455,-57.806,0.9724,3.0412,0.98431,0.97255,1
41.711,-252.9,-100.95,1.2795,0.75294,0.81961,1
31.589,-190.41,76.094,1.8652,0.75294,0.81961,1
9.3048,-55.848,-24.497,4.1389,0.98431,0.97255,1
17.234,-103.13,-110.29,2.8211,0.98431,0.97255,1
3.4563,-20.638,19.286,6.049,1,0.95686,0.9098
5.1475,-30.54,17.116,5.6959,1,0.95686,0.9098
48.729,-288.3,160.06,0.56561,0.98431,0.97255,1
79.734,-470.8,-30.398,0.41073,0.98431,0.97255,1
29.482,-173.22,-18.438,2.2541,0.98431,0.97255,1
44.724,-261.96,-56.738,1.2092,0.75294,0.81961,1
21.278,-123.87,-166.7,1.0517,1,0.84314,0.68235
41.951,-242.81,-381.96,0.36211,1,0.95686,0.9098
26.406,-151.8,156.05,2.0448,0.75294,0.81961,1
81.343,-464.39,208.4,0.28901,1,0.95686,0.9098
81.145,-458.95,238.53,0.39517,1,0.84314,0.68235
5.792,-32.6,-6.1151,8.8538,1,0.73333,0.48235
11.765,-66.104,15.959,3.9153,1,0.95686,0.9098
16.307,-90.787,-99.009,1.1432,0.75294,0.81961,1
3.6139,-20.028,12.489,6.65,1,0.84314,0.68235
5.3018,-29.244,-238.54,0.95547,1,0.84314,0.68235
25.147,-138.13,82.024,0.73438,1,0.95686,0.9098
15.301,-83.857,11.834,3.326,0.98431,0.97255,1
16.504,-90.121,-102.09,0.78364,1,0.84314,0.68235
18.772,-102.09,191.55,0.55906,1,0.84314,0.68235
18.281,-99.098,-195.86,2.2553,1,0.95686,0.9098
17.898,-96.24,114.15,1.9441,1,0.84314,0.68235
4.4334,-23.782,-168.05,0.12058,0.66667,0.74902,1
34.145,-181.71,-175.76,1.3464,0.75294,0.81961,1
13.744,-72.846,-234.89,2.0326,1,0.95686,0.9098
9.0137,-47.654,53.067,2.6666,0.75294,0.81961,1
41.819,-220.13,135.36,0.82032,0.66667,0.74902,1
8.4659,-44.493,6.125,5.3402,1,0.84314,0.68235
47.107,-246.83,198.95,0.88077,0.75294,0.81961,1
13.385,-69.961,11.489,3.9488,0.98431,0.97255,1
30.421,-158.57,10.684,1.6049,0.75294,0.81961,1
13.15,-67.883,-8.2671,2.0858,0.98431,0.97255,1
35.817,-184.54,40.537,0.90002,1,0.84314,0.68235
13.888,-70.35,-56.283,3.051,0.98431,0.97255,1
55.494,-280.27,-358.87,0.51228,1,0.84314,0.68235
41.561,-208.65,149.01,0.1073,0.66667,0.74902,1
25.768,-128.65,41.941,1.7047,0.75294,0.81961,1
20.128,-99.779,-114.1,0.88789,0.75294,0.81961,1
59.178,-292.47,-33.761,1.2622,1,0.84314,0.68235
23.008,-112.95,-114.68,2.2344,0.98431,0.97255,1
39.265,-192.12,190.26,0.89741,0.75294,0.81961,1
51.535,-251.46,23.149,0.92416,0.75294,0.81961,1
38.192,-185.59,-127.37,0.87737,1,0.84314,0.68235
10.37,-50.165,-28.986,4.631,1,0.95686,0.9098
5.1951,-25.068,-277.37,1.5455,1,0.84314,0.68235
51.618,-248.17,-221.61,0.39378,1,0.95686,0.9098
25.205,-120.81,-12.75,1.5817,0.75294,0.81961,1
13.056,-62.352,-51.259,4.1671,0.98431,0.97255,1
20.592,-98.128,-117.94,0.97116,0.66667,0.74902,1
45.383,-215.27,296.25,0.96485,0.75294,0.81961,1
63.728,-297.81,148.85,0.72911,1,0.84314,0.68235
13.755,-64.01,206.8,1.5585,1,0.84314,0.68235
47.73,-221.48,155.38,0.55551,1,0.95686,0.9098
49.499,-228.03,-57.767,0.88547,0.75294,0.81961,1
29.923,-136.81,-104.14,2.4508,0.98431,0.97255,1
73.062,-333.28,-450.31,0.069866,1,0.84314,0.68235
23.329,-105.92,-72.052,2.1268,0.98431,0.97255,1
4.7121,-21.248,1.1746,9.0381,1,0.73333,0.48235
3.358,-15.037,-7.8245,8.4623,1,0.84314,0.68235
4.4455,-19.838,-66.101,4.4008,0.98431,0.97255,1
39.998,-177.97,149.51,0.41683,0.98431,0.97255,1
15.309,-67.876,-28.342,1.9109,0.98431,0.97255,1
53.713,-237.3,1.0461,1.9192,0.75294,0.81961,1
40.677,-178.43,353.89,0.41837,1,0.73333,0.48235
42.222,-184.94,-97.344,0.56586,1,0.84314,0.68235
15.128,-66.109,-1.8386,4.7625,1,0.95686,0.9098
23.748,-103.53,-90.99,3.2415,0.98431,0.97255,1
7.6614,-33.309,149.76,2.4679,0.98431,0.97255,1
15.393,-66.75,-109.35,2.3365,0.75294,0.81961,1
35.733,-154.06,-111.36,2.0075,1,0.84314,0.68235
37.701,-161.97,83.804,1.6099,0.75294,0.81961,1
14.201,-60.854,-46.381,4.1345,1,0.95686,0.9098
47.325,-200.31,-88.928,2.0067,1,0.84314,0.68235
75.341,-318.32,216.3,0.3227,1,0.84314,0.68235
63.906,-268.95,89.931,0.61279,0.75294,0.81961,1
39.448,-165.32,-106.17,0.2905,1,0.84314,0.68235
3.5519,-14.72,-59.921,4.5349,1,0.95686,0.9098
7.4918,-30.889,-13.218,7.3257,1,0.84314,0.68235
40.346,-165.88,61.604,1.4358,0.75294,0.81961,1
37.817,-155.12,43.807,0.98518,0.66667,0.74902,1
20.051,-82.053,-60.773,3.4236,1,0.95686,0.9098
56.318,-229.08,-66.524,1.0233,0.66667,0.74902,1
116.9,-474.28,80.4,0.11676,0.61569,0.70588,1
5.6799,-23.002,-136.85,2.9767,0.98431,0.97255,1
80.339,-324.64,-231.09,0.89468,1,0.95686,0.9098
9.5799,-38.569,249.38,1.0785,0.75294,0.81961,1
8.0693,-32.433,-3.3621,4.8289,1,0.84314,0.68235
10.884,-43.647,-21.02,3.8903,1,0.95686,0.9098
20.988,-83.953,-48.913,2.293,0.75294,0.81961,1
6.0346,-24.085,34.849,7.3733,1,0.73333,0.48235
24.421,-97.247,-187.15,0.4251,0.98431,0.97255,1
14.435,-57.324,-67.984,1.8766,1,0.95686,0.9098
68.046,-269.68,-183.73,0.97561,1,0.84314,0.68235
43.074,-169.78,-115.19,0.55259,0.66667,0.74902,1
44.493,-174.96,-145.74,0.32239,1,0.84314,0.68235
58.335,-229.04,-112.56,1.2103,1,0.84314,0.68235
10.712,-41.957,82.82,1.6469,1,0.95686,0.9098
15.213,-59.385,98.966,1.14,0.75294,0.81961,1
7.5233,-29.252,-389.46,0.0512,1,0.73333,0.48235
3.406,-13.181,59.208,2.6421,0.98431,0.97255,1
43.425,-167.68,92.721,0.97359,1,0.84314,0.68235
28.892,-111.01,-69.019,0.4566,1,0.84314,0.68235
63.231,-242.11,122.38,0.76547,0.66667,0.74902,1
31.349,-119.71,175.88,1.3973,0.75294,0.81961,1
17.12,-65.168,180.51,0.095837,0.75294,0.81961,1
40.037,-151.95,102.51,0.61364,0.75294,0.81961,1
12.636,-47.617,-189,0.24635,1,0.84314,0.68235
76.014,-285.55,-14.635,0.054584,0.75294,0.81961,1
24.706,-92.597,47.22,0.11638,1,0.84314,0.68235
15.43,-57.611,-182.83,0.38002,0.66667,0.74902,1
13.818,-51.516,-123.57,0.33494,1,0.84314,0.68235
50.378,-187.26,9.9941,1.429,1,0.84314,0.68235
52.344,-194.1,157.04,0.78643,0.75294,0.81961,1
16.607,-61.407,56.646,3.0683,0.98431,0.97255,1
29.148,-107.58,-125.03,0.99987,1,0.84314,0.68235
54.526,-200.56,5.0191,1.6507,1,0.95686,0.9098
39.328,-143.98,165.97,0.29639,1,0.84314,0.68235
96.985,-354.36,189.15,0.18908,0.75294,0.81961,1
39.949,-145.6,31.918,2.4779,0.75294,0.81961,1
39.486,-143.58,-354.62,0.43487,1,0.84314,0.68235
28.919,-104.9,-81.672,1.5514,0.66667,0.74902,1
15.498,-56.056,266.2,0.43333,1,0.84314,0.68235
14.892,-53.727,-138.93,2.3139,0.98431,0.97255,1
49.644,-178.71,-56.193,1.5932,1,0.95686,0.9098
111.65,-400.97,-182.66,0.23211,0.66667,0.74902,1
25.369,-90.885,-56.557,2.8428,1,0.84314,0.68235
66.368,-236.46,-179.07,0.13598,0.75294,0.81961,1
62.032,-219.16,173.85,1.3641,0.75294,0.81961,1
57.516,-202.69,-47.518,0.9979,0.66667,0.74902,1
13.327,-46.871,163.24,1.7032,0.98431,0.97255,1
38.542,-135.32,6.2559,1.1663,1,0.84314,0.68235
31.493,-110.36,44.672,1.1578,0.98431,0.97255,1
35.151,-122.89,64.267,3.2024,0.98431,0.97255,1
36.937,-128.74,39.581,1.2146,1,0.84314,0.68235
37.778,-131.18,131.28,0.60317,0.66667,0.74902,1
76.804,-265.1,265.74,0.7732,0.75294,0.81961,1
89.248,-306.79,25.386,1.1908,0.75294,0.81961,1
47.268,-162.33,-11.943,0.85426,1,0.84314,0.68235
50.378,-172.59,-172.81,1.4557,0.66667,0.74902,1
57.915,-197.24,-183.39,1.6195,0.98431,0.97255,1
19.956,-67.55,118.59,1.9817,0.75294,0.81961,1
57.83,-195.28,26.172,2.2576,1,0.84314,0.68235
85.527,-287.23,189.56,0.35125,1,0.84314,0.68235
10.269,-34.323,19.556,2.4758,0.98431,0.97255,1
9.4137,-31.308,-17.142,0.48405,1,0.84314,0.68235
18.547,-61.522,198.63,0.43168,0.98431,0.97255,1
27.739,-91.537,-183.62,2.2197,0.98431,0.97255,1
17.367,-57.148,31.687,4.6198,0.98431,0.97255,1
62.776,-206.06,6.7131,1.4226,0.75294,0.81961,1
58.861,-192.79,-97.023,0.69154,1,0.95686,0.9098
59.98,-195.45,-19.084,1.6376,0.75294,0.81961,1
51.415,-166.52,138.67,0.99123,0.75294,0.81961,1
20.736,-66.915,-102.77,0.96628,1,0.84314,0.68235
25.417,-81.864,22.617,2.0015,1,0.84314,0.68235
119.44,-383.07,74.75,0.23583,0.98431,0.97255,1
31.004,-98.983,20.378,2.1695,0.98431,0.97255,1
24.663,-78.624,-68.72,1.2871,1,0.84314,0.68235
79.575,-251.65,-307,0.49348,1,0.84314,0.68235
5.6281,-17.7,-87.824,4.0644,0.98431,0.97255,1
30.736,-95.998,-265.61,1.6127,1,0.95686,0.9098
47.761,-148.75,-293.2,0.79283,1,0.84314,0.68235
24.14,-74.917,-100.58,3.3488,1,0.84314,0.68235
17.576,-54.355,87.495,0.03456,1,0.95686,0.9098
99.66,-307.5,30.427,0.36275,1,0.84314,0.68235
4.9668,-15.267,19.034,3.869,1,0.95686,0.9098
3.1408,-9.6342,0.51114,11.059,1,0.73333,0.48235
16.609,-50.58,-25.586,4.7133,1,0.95686,0.9098
56.705,-171.87,62.809,2.2784,0.98431,0.97255,1
90.353,-273.1,-17.38,1.6816,0.75294,0.81961,1
55.473,-167.32,-164.29,1.4302,1,0.84314,0.68235
27.79,-83.56,-110.94,2.974,0.98431,0.97255,1
7.1171,-21.264,38.145,4.7405,0.98431,0.97255,1
30.101,-89.519,139.71,0.60527,1,0.84314,0.68235
17.767,-52.728,38.333,3.1113,0.98431,0.97255,1
35.894,-105.99,69.545,1.0112,1,0.84314,0.68235
11.576,-34.113,1.3614,7.0655,1,0.73333,0.48235
29.311,-85.992,35.297,0.70574,0.75294,0.81961,1
53.519,-156.69,232.85,0.81034,0.75294,0.81961,1
4.2673,-12.472,44.091,1.1353,1,0.84314,0.68235
22.565,-65.782,-95.235,3.562,0.98431,0.97255,1
10.249,-29.809,-35.451,7.0794,1,0.84314,0.68235
10.799,-31.352,-78.46,3.7983,1,0.95686,0.9098
75.635,-219.06,124.68,1.1389,0.75294,0.81961,1
46.762,-135.09,166.93,0.52006,1,0.84314,0.68235
47.953,-138.31,-208.92,1.0264,0.75294,0.81961,1
18.21,-52.286,19.039,3.1824,0.98431,0.97255,1
1.9267,-5.523,0.52947,10.276,1,0.73333,0.48235
66.467,-189.89,-69.221,2.2505,0.75294,0.81961,1
22.184,-63.283,36.839,3.1814,0.98431,0.97255,1
50.571,-143.47,-43.526,0.62359,0.75294,0.81961,1
34.295,-97.086,177.17,1.0721,0.75294,0.81961,1
35.935,-101.2,193.42,0.41569,0.66667,0.74902,1
20.736,-58.243,5.5514,3.1855,0.98431,0.97255,1
74.686,-209.26,273.16,0.63659,1,0.84314,0.68235
32.796,-91.705,150.05,1.9771,0.75294,0.81961,1
50.493,-140.93,0.88573,0.52388,1,0.84314,0.68235
32.089,-89.41,77.661,2.4758,0.75294,0.81961,1
113.8,-315.08,120.07,0.44353,0.75294,0.81961,1
28.028,-77.403,-103.76,0.95973,0.75294,0.81961,1
60.207,-165.99,40.509,1.5497,0.75294,0.81961,1
47.911,-131.78,140.38,0.70215,1,0.84314,0.68235
96.45,-264.93,27.583,0.32887,1,0.95686,0.9098
72.759,-199.56,156.52,1.6532,0.75294,0.81961,1
5.7375,-15.695,45.703,5.9841,1,0.84314,0.68235
57.203,-156.21,139.22,0.1285,1,0.95686,0.9098
9.7654,-26.589,62.776,0.40983,0.75294,0.81961,1
35.398,-96.072,33.601,3.7077,1,0.95686,0.9098
188.23,-509.82,-115.32,0.24636,0.66667,0.74902,1
36.003,-97.18,-153.47,2.062,1,0.84314,0.68235
68.867,-185.46,46.612,1.4498,0.75294,0.81961,1
91.201,-245.13,48.238,1.1859,0.75294,0.81961,1
74.067,-198.84,-59.117,2.2653,0.98431,0.97255,1
7.8853,-21.133,12.332,9.4697,1,0.73333,0.48235
16.683,-44.583,-26.957,3.3999,1,0.95686,0.9098
114.43,-303.89,166.6,0.038753,1,0.84314,0.68235
28.973,-76.804,-30.924,2.0045,1,0.84314,0.68235
18.777,-49.558,79.24,2.5039,0.98431,0.97255,1
28.152,-74.171,21.14,2.0782,0.98431,0.97255,1
11.252,-29.59,-3.6544,7.1433,1,0.84314,0.68235
43.616,-114.35,136.26,1.236,1,0.84314,0.68235
