X,Y,Z,S,R,G,B
24.936,-45.729,-94.335,3.2177,0.98431,0.97255,1
129.69,-237.68,65.444,1.0855,1,0.95686,0.9098
28.679,-52.493,-17.156,4.2201,0.98431,0.97255,1
107.08,-195.79,-15.813,1.8815,0.75294,0.81961,1
51.797,-94.228,34.31,0.34717,0.75294,0.81961,1
60.661,-109.85,42.937,1.0569,0.75294,0.81961,1
169.37,-306.35,-277.05,0.13124,1,0.84314,0.68235
18.439,-33.323,3.2919,5.9982,1,0.84314,0.68235
139.97,-251.55,-198.46,0.06183,0.66667,0.74902,1
129.39,-232.32,-4.7184,0.57594,1,0.84314,0.68235
160.51,-287.92,92.863,0.86691,1,0.84314,0.68235
138.8,-248.77,-86.156,0.9817,0.66667,0.74902,1
40.769,-72.907,83.042,3.2045,1,0.95686,0.9098
109.41,-195.29,229.39,0.69077,1,0.73333,0.48235
44.743,-79.698,7.9443,2.6971,0.98431,0.97255,1
20.613,-36.672,51.546,0.90479,0.75294,0.81961,1
50.813,-90.27,38.107,2.9456,1,0.84314,0.68235
3.5625,-6.3107,31.295,2.4859,0.98431,0.97255,1
78.807,-139.18,-211.61,0.92171,1,0.84314,0.68235
58.394,-102.94,71.215,1.9287,0.98431,0.97255,1
43.258,-76.166,78.746,2.6945,0.98431,0.97255,1
29.612,-52.053,-124.46,0.86869,0.98431,0.97255,1
30.926,-54.088,51.407,3.7936,1,0.95686,0.9098
79.355,-138.54,65.076,2.0671,1,0.95686,0.9098
62.776,-109.43,-114.91,0.52949,1,0.84314,0.68235
45.698,-79.558,290.75,1.0294,1,0.84314,0.68235
179.6,-312.31,-216.21,0.072885,0.66667,0.74902,1
46.632,-80.992,-124.61,0.12768,0.66667,0.74902,1
3.7555,-6.473,-72.555,3.3152,1,0.95686,0.9098
65.465,-112.69,35.718,0.77616,1,0.84314,0.68235
118.96,-204.69,-41.652,1.9255,0.75294,0.81961,1
148.32,-254.5,235.86,0.28623,1,0.84314,0.68235
154.38,-264.33,94.999,1.0408,1,0.84314,0.68235
54.278,-92.79,2.449,0.75241,1,0.84314,0.68235
9.3855,-15.962,-69.199,3.7744,1,0.95686,0.9098
49.422,-83.921,-17.825,2.9416,0.98431,0.97255,1
142.87,-242.04,74.244,1.5228,0.98431,0.97255,1
9.5042,-16.079,28.621,1.0614,1,0.84314,0.68235
64.875,-109.39,423.81,0.74054,1,0.84314,0.68235
52.183,-87.804,120.85,2.3736,1,0.84314,0.68235
6.7814,-11.4,-50.338,4.5576,1,0.95686,0.9098
117.45,-196.98,-249.63,1.0991,1,0.84314,0.68235
127.93,-213.96,72.94,0.7273,1,0.84314,0.68235
71.404,-119.02,-275.67,0.37273,1,0.84314,0.68235
134.76,-223.92,-149.74,0.96569,0.98431,0.97255,1
74.482,-123.57,366.31,1.0042,1,0.84314,0.68235
12.884,-21.346,18.241,5.4707,1,0.95686,0.9098
20.693,-34.245,-78.496,4.165,0.98431,0.97255,1
36.526,-60.31,129.3,1.5193,0.75294,0.81961,1
62.582,-102.85,-14.084,2.7723,0.98431,0.97255,1
21.264,-34.865,-128.05,2.6979,0.98431,0.97255,1
104.49,-170.65,-122.73,1.867,0.66667,0.74902,1
19.933,-32.497,289.04,1.3365,1,0.84314,0.68235
50.271,-81.876,-146.06,2.697,0.98431,0.97255,1
66.72,-108.48,-30.936,1.9526,0.75294,0.81961,1
93.178,-151.4,192.16,0.59032,1,0.84314,0.68235
103.27,-167.59,-158.17,0.58848,0.66667,0.74902,1
30.805,-49.942,47.464,4.1911,0.98431,0.97255,1
55.041,-88.687,-75.858,1.2065,0.75294,0.81961,1
71.508,-114.94,-256.3,1.4691,1,0.84314,0.68235
148.55,-238.37,-123.31,1.1461,0.75294,0.81961,1
52.536,-84.205,74.45,1.8617,1,0.84314,0.68235
47.49,-75.892,-27.127,2.4649,0.75294,0.81961,1
47.613,-75.902,-67.171,0.49426,1,0.95686,0.9098
95.246,-151.67,6.3727,1.7532,0.75294,0.81961,1
16.944,-26.923,65.637,2.9952,0.98431,0.97255,1
127.61,-202.28,-263.52,0.15353,0.75294,0.81961,1
30.298,-47.985,50.62,4.0246,0.98431,0.97255,1
52.439,-82.959,-146.91,0.99408,1,0.73333,0.48235
128.92,-202.86,408.46,0.051412,0.75294,0.81961,1
64.996,-102.13,1.3301,0.9449,0.75294,0.81961,1
163.69,-256.34,-21.158,0.50937,1,0.84314,0.68235
88.9,-139.02,50.976,1.4734,0.75294,0.81961,1
10.406,-16.259,-197.08,2.0065,0.75294,0.81961,1
103.7,-161.72,-73.698,1.9232,0.75294,0.81961,1
82.72,-128.87,172.88,0.25244,1,0.84314,0.68235
96.09,-149.01,150.49,1.0273,0.75294,0.81961,1
130.69,-202.18,19.699,1.895,1,0.84314,0.68235
98.011,-150.96,-344.98,0.78967,1,0.95686,0.9098
67.268,-103.43,154.88,2.3565,1,0.84314,0.68235
163.88,-251.42,139.91,0.58003,1,0.84314,0.68235
21.453,-32.89,3.0347,5.9733,1,0.95686,0.9098
156.16,-239.02,-90.143,0.56873,0.98431,0.97255,1
18.089,-27.646,130.47,1.3049,0.75294,0.81961,1
122.01,-186.2,84.462,0.75625,1,0.84314,0.68235
8.3368,-12.709,-54.117,4.5509,1,0.95686,0.9098
18.301,-27.89,-18.158,6.7223,1,0.84314,0.68235
167.59,-255.15,144.73,0.83646,0.98431,0.97255,1
56.279,-85.553,15.157,2.1349,0.75294,0.81961,1
125.3,-190.19,41.376,1.1674,1,0.84314,0.68235
109.59,-166.13,-322.29,0.47802,1,0.95686,0.9098
92.847,-140.32,122.11,0.86073,1,0.95686,0.9098
19.011,-28.691,1.1012,5.425,1,0.95686,0.9098
118.76,-178.61,-67.026,0.7518,0.66667,0.74902,1
54.342,-81.573,2.1175,2.613,0.98431,0.97255,1
40.945,-61.289,-231.88,1.5392,1,0.84314,0.68235
93.852,-140.44,-162.21,1.8621,0.75294,0.81961,1
89.449,-133.65,-17.898,2.5649,0.75294,0.81961,1
201.86,-301.29,132.47,0.5665,1,0.95686,0.9098
99.722,-148.13,-0.069705,2.2009,0.66667,0.74902,1
9.6429,-14.314,34.873,6.0097,1,0.84314,0.68235
25.07,-37.106,5.5706,4.3778,1,0.95686,0.9098
96.937,-143.1,202.13,0.57594,0.98431,0.97255,1
171.56,-253.01,8.4466,0.52274,0.75294,0.81961,1
248.53,-365.5,20.667,0.64054,1,0.84314,0.68235
222.8,-327.28,-244.09,0.16219,1,0.95686,0.9098
94.099,-138.05,-57.475,1.7741,0.75294,0.81961,1
100.35,-147.01,80.409,1.1663,1,0.84314,0.68235
25.679,-37.592,11.468,6.8219,0.39216,0.39216,0.39216
243.16,-355.52,-101.31,0.64054,0.75294,0.81961,1
16.451,-24.022,-162.43,2.6924,0.98431,0.97255,1
145.19,-211.59,69.887,0.11594,1,0.73333,0.48235
162.35,-236.43,76.132,1.3481,0.75294,0.81961,1
21.079,-30.635,61.829,4.1388,1,0.95686,0.9098
65.693,-95.301,142.37,1.962,0.98431,0.97255,1
103.77,-150.46,11.801,2.506,1,0.84314,0.68235
45.642,-66.072,67.2,2.63,0.75294,0.81961,1
127.14,-183.77,105.03,0.89728,0.75294,0.81961,1
88.741,-128.06,-29.018,1.8401,0.75294,0.81961,1
104.05,-149.62,-21.287,2.022,0.75294,0.81961,1
53.101,-76.274,-108.22,1.5886,0.98431,0.97255,1
99.5,-142.81,38.477,1.9648,0.75294,0.81961,1
51.447,-73.712,-90.264,3.1143,0.98431,0.97255,1
63.234,-90.456,-73.227,2.6997,0.98431,0.97255,1
60.407,-86.312,-167.21,1.2408,1,0.84314,0.68235
115.73,-165.25,-10.504,2.323,0.66667,0.74902,1
75.658,-107.85,-174.12,2.2843,1,0.84314,0.68235
60.724,-86.466,11.377,2.5479,0.98431,0.97255,1
53.99,-76.793,113.48,1.4493,0.75294,0.81961,1
28.646,-40.652,56.016,3.6574,1,0.95686,0.9098
54.247,-76.9,-60.461,1.1467,1,0.84314,0.68235
75.733,-107.25,-135.5,1.1114,0.66667,0.74902,1
150.96,-213.48,333.44,0.21456,0.98431,0.97255,1
79.161,-111.71,86.731,2.0714,0.75294,0.81961,1
139.72,-196.89,134.26,0.68354,1,0.95686,0.9098
51.745,-72.77,-63.639,3.78,1,0.95686,0.9098
119.9,-168.31,-264.39,1.1511,1,0.84314,0.68235
35.938,-50.372,-54.474,1.2793,0.98431,0.97255,1
62.931,-88.11,-105.66,3.011,0.98431,0.97255,1
71.686,-100.3,-70.148,1.8509,1,0.95686,0.9098
42.792,-59.711,130.44,1.8139,0.98431,0.97255,1
132.14,-184.09,-192.94,1.5617,0.98431,0.97255,1
85.298,-118.73,69.351,2.8049,0.98431,0.97255,1
56.906,-79.155,220.36,0.52024,1,0.84314,0.68235
41.776,-57.948,254.72,0.77746,1,0.84314,0.68235
191.79,-265.7,-207.01,0.5481,1,0.84314,0.68235
249.62,-345.49,132.77,0.65124,1,0.84314,0.68235
68.403,-94.549,-67.414,2.442,1,0.95686,0.9098
69.063,-95.385,135.94,1.5554,0.75294,0.81961,1
55.957,-77.184,84.005,2.9099,0.98431,0.97255,1
74.663,-102.78,255.92,1.3103,0.98431,0.97255,1
25.982,-35.731,-53.705,2.2988,0.98431,0.97255,1
25.313,-34.778,-15.01,6.2872,1,0.84314,0.68235
16.839,-23.111,-49.815,3.284,0.98431,0.97255,1
76.71,-105.13,-106.35,1.4826,0.66667,0.74902,1
107.52,-147.13,38.349,0.52987,0.75294,0.81961,1
91.028,-124.25,42.354,2.4729,0.75294,0.81961,1
32.752,-44.64,127.17,2.3497,0.98431,0.97255,1
98.905,-134.56,-164.97,0.60705,1,0.84314,0.68235
127.25,-172.9,-170.22,0.071464,0.66667,0.74902,1
34.891,-47.133,88.896,1.5233,0.98431,0.97255,1
61.914,-83.574,3.193,3.5336,0.98431,0.97255,1
73.119,-98.493,-33.753,1.5671,1,0.84314,0.68235
23.726,-31.89,-277.28,0.68334,0.75294,0.81961,1
109.86,-147.42,22.16,1.932,1,0.84314,0.68235
37.26,-49.944,-71.308,1.6983,1,0.95686,0.9098
52.008,-69.665,-110.56,2.9293,0.98431,0.97255,1
136.83,-182.92,-13.402,0.48241,1,0.84314,0.68235
78.71,-105.09,-94.128,1.3785,0.75294,0.81961,1
184.11,-245.6,214.61,0.34256,1,0.84314,0.68235
44.259,-58.92,-111.98,1.2737,1,0.84314,0.68235
69.779,-92.771,153.32,2.38,0.98431,0.97255,1
51.795,-68.428,440.14,0.50152,1,0.84314,0.68235
104.85,-138.17,146.86,1.5473,1,0.84314,0.68235
33.585,-44.196,-232.71,0.25588,1,0.84314,0.68235
93.68,-123.06,-41.004,1.9594,0.66667,0.74902,1
90.973,-119.05,127.08,0.84359,0.75294,0.81961,1
48.064,-62.858,217.54,0.95742,0.98431,0.97255,1
70.018,-91.159,-209.16,0.31107,1,0.95686,0.9098
47.489,-61.687,25.868,3.28,0.98431,0.97255,1
60.73,-78.829,30.429,2.8036,0.98431,0.97255,1
91.019,-118.04,-71.431,0.41878,1,0.84314,0.68235
157.18,-203.45,-101.07,1.4135,0.66667,0.74902,1
25.801,-33.36,47.786,3.6781,0.98431,0.97255,1
16.329,-21.093,-18.787,5.9422,1,0.84314,0.68235
175.48,-225.99,-237.34,0.50876,1,0.84314,0.68235
51.402,-65.989,83.32,3.3694,0.98431,0.97255,1
88.393,-113.35,129.43,1.1275,1,0.84314,0.68235
40.497,-51.902,-36.907,4.3311,1,0.95686,0.9098
84.274,-107.82,-99.028,2.7116,0.98431,0.97255,1
202.67,-258.61,126.61,0.016592,0.66667,0.74902,1
105.75,-134.87,-88.865,0.82165,1,0.84314,0.68235
93.193,-118.74,-208.09,1.6397,1,0.84314,0.68235
85.328,-108.59,38.11,2.4893,0.98431,0.97255,1
149.8,-190.28,-213.1,1.1968,1,0.95686,0.9098
34.8,-44.156,-110.08,2.8497,0.98431,0.97255,1
30.939,-39.224,28.679,1.8077,0.75294,0.81961,1
137.08,-173.42,-9.1296,1.6857,0.75294,0.81961,1
50.924,-64.289,44.993,3.6749,0.98431,0.97255,1
141.2,-177.65,-306.89,0.44151,1,0.84314,0.68235
156.57,-196.77,72.768,0.60032,1,0.84314,0.68235
111.07,-139.09,-23.43,0.76928,0.66667,0.74902,1
150.95,-188.67,-224.81,0.50721,1,0.84314,0.68235
35.03,-43.723,-126.46,3.2757,0.98431,0.97255,1
17.454,-21.738,21.753,8.9274,1,0.73333,0.48235
18.871,-23.431,235.05,1.3666,1,0.84314,0.68235
174.71,-216.81,156.67,0.31772,0.75294,0.81961,1
56.029,-69.39,-100.31,1.7508,0.75294,0.81961,1
146.38,-180.81,21.711,0.68722,0.66667,0.74902,1
36.418,-44.933,-9.0928,0.82244,1,0.84314,0.68235
18.214,-22.441,-2.6045,8.8466,0.39216,0.39216,0.39216
152.14,-187.2,147,0.61502,1,0.95686,0.9098
135.37,-166.21,41.504,1.1243,0.75294,0.81961,1
124.14,-151.93,-249.58,0.15155,0.75294,0.81961,1
59.621,-72.814,-205.74,1.5271,1,0.84314,0.68235
23.861,-29.1,-4.1903,7.5688,1,0.84314,0.68235
42.356,-51.56,69.746,3.1968,0.98431,0.97255,1
153.87,-187.12,14.823,0.62449,1,0.84314,0.68235
72.795,-88.304,-83.122,0.3871,1,0.84314,0.68235
258.49,-313.08,356.86,0.17586,1,0.84314,0.68235
219.62,-265.71,-93.355,0.02579,1,0.84314,0.68235
101.74,-122.93,-154.66,1.8361,0.98431,0.97255,1
24.88,-30.018,118.11,1.8663,0.98431,0.97255,1
17.053,-20.521,4.1204,5.6734,1,0.95686,0.9098
2.8682,-3.4408,23.987,7.3029,1,0.84314,0.68235
64.574,-77.381,-186.87,1.2351,0.98431,0.97255,1
25.203,-30.174,-23.06,3.4562,1,0.95686,0.9098
61.969,-74.099,-68.369,3.0043,0.98431,0.97255,1
237.71,-283.66,402.04,0.16226,1,0.95686,0.9098
160.09,-190.81,185.5,1.0493,0.75294,0.81961,1
147.79,-175.87,126.96,1.5046,0.66667,0.74902,1
101.41,-120.26,-332.29,0.70284,1,0.84314,0.68235
106.35,-125.99,78.974,2.6599,0.66667,0.74902,1
75.857,-89.716,-2.2424,3.3196,0.75294,0.81961,1
81.343,-95.934,-163.92,0.75423,0.75294,0.81961,1
254.75,-299.96,227.46,0.022113,0.75294,0.81961,1
85.927,-100.94,139.32,0.79002,0.98431,0.97255,1
201.02,-235.48,82.898,0.030773,1,0.84314,0.68235
91.575,-107.11,29.056,1.7099,1,0.95686,0.9098
293.03,-341.5,-108.85,0.12227,0.66667,0.74902,1
17.29,-20.124,4.2316,6.5039,1,0.84314,0.68235
47.202,-54.855,-2.5085,1.081,1,0.84314,0.68235
167.21,-194.16,81.279,0.42271,0.75294,0.81961,1
178.4,-206.27,207.15,0.45691,1,0.84314,0.68235
223.04,-257.55,209.58,0.3097,1,0.84314,0.68235
77.946,-89.833,76.184,1.8502,0.75294,0.81961,1
15.375,-17.707,-17.293,6.7677,0.75294,0.81961,1
46.926,-53.806,-140.37,1.9939,0.75294,0.81961,1
189.05,-216.58,292.1,0.72695,1,0.84314,0.68235
105.78,-121.06,-209.22,1.1232,0.75294,0.81961,1
38.524,-44.055,112.6,1.6726,0.98431,0.97255,1
161.56,-184.6,-188.87,0.16601,1,0.84314,0.68235
40.12,-45.808,50.9,4.2819,0.98431,0.97255,1
14.792,-16.836,41.76,4.8814,1,0.84314,0.68235
46.03,-52.317,-118.59,2.0477,0.98431,0.97255,1
136.81,-155.35,-204.09,0.87279,1,0.84314,0.68235
133.75,-151.63,-33.364,1.3521,0.75294,0.81961,1
34.348,-38.879,-43.076,1.0157,0.75294,0.81961,1
64.088,-72.201,56.99,0.22182,0.66667,0.74902,1
70.342,-79.055,-52.044,3.342,0.98431,0.97255,1
34.962,-39.193,-40.053,4.2806,1,0.95686,0.9098
41.799,-46.713,-16.625,1.6804,0.75294,0.81961,1
47.658,-53.112,163,1.1587,0.75294,0.81961,1
94.037,-104.51,-75.846,2.4529,0.75294,0.81961,1
89.817,-99.711,76.676,0.69452,1,0.84314,0.68235
47.565,-52.739,-49.389,2.2248,0.98431,0.97255,1
257.64,-285.3,104.65,0.22837,1,0.73333,0.48235
277.72,-307.24,-171.94,0.10152,0.75294,0.81961,1
113.56,-125.43,-197.07,0.3173,1,0.84314,0.68235
71.65,-79.038,-85.335,3.1126,1,0.95686,0.9098
40.348,-44.385,-145.07,2.8007,0.98431,0.97255,1
99.755,-109.59,-51.805,0.7907,1,0.73333,0.48235
97.968,-107.39,125.34,1.3142,0.75294,0.81961,1
22.084,-24.144,9.9887,3.5391,1,0.95686,0.9098
193.17,-211.01,27.126,1.5179,1,0.84314,0.68235
207.51,-226.34,-243.92,0.9427,1,0.95686,0.9098
95.112,-103.39,-208.31,1.8494,1,0.84314,0.68235
16.345,-17.752,48.109,4.5652,1,0.95686,0.9098
131.44,-142.6,23.129,2.1663,1,0.84314,0.68235
62.23,-67.456,86.25,0.7091,0.98431,0.97255,1
86.034,-93.129,8.3987,1.0799,1,0.84314,0.68235
58.572,-63.248,25.041,1.5444,1,0.95686,0.9098
18.469,-19.931,-13.06,5.0337,1,0.95686,0.9098
116.99,-126.09,34.544,0.65937,0.75294,0.81961,1
81.869,-88.119,68.286,0.99569,1,0.84314,0.68235
16.46,-17.688,16.725,8.4393,1,0.84314,0.68235
52.477,-56.343,-68.395,2.3561,0.98431,0.97255,1
83.753,-89.796,-377.35,0.337,1,0.73333,0.48235
14.284,-15.292,19.286,6.049,1,0.95686,0.9098
122.41,-130.79,278.48,0.49003,1,0.84314,0.68235
293.64,-313.43,231.29,0.10877,1,0.95686,0.9098
35.71,-38.089,93.08,1.5087,0.98431,0.97255,1
89.523,-95.387,-56.894,0.0085901,0.66667,0.74902,1
120.32,-128.05,-18.438,2.2541,0.98431,0.97255,1
51.388,-54.631,194.36,2.2562,1,0.84314,0.68235
129.84,-137.8,20.805,0.7408,0.75294,0.81961,1
49.419,-52.365,234.91,0.39797,1,0.84314,0.68235
158.24,-166.72,35.309,0.17734,1,0.84314,0.68235
53.605,-56.323,-15.265,2.8153,1,0.95686,0.9098
98.551,-103.4,65.711,1.8773,1,0.84314,0.68235
46.39,-48.54,15.959,3.9153,1,0.95686,0.9098
180.63,-188.22,-61.83,1.4985,1,0.84314,0.68235
107.68,-111.98,139.47,1.1217,0.75294,0.81961,1
97.451,-101.07,82.024,0.73438,1,0.95686,0.9098
51.329,-53.193,-89.584,1.215,1,0.95686,0.9098
64.848,-67.05,88.672,2.3221,0.98431,0.97255,1
70.135,-72.358,-195.86,2.2553,1,0.95686,0.9098
156.42,-161.27,-299.66,0.14256,1,0.84314,0.68235
39.503,-40.57,-9.0218,0.90773,0.98431,0.97255,1
149.1,-152.77,-150.34,0.96599,1,0.84314,0.68235
97.045,-99.287,-38.56,1.1568,1,0.95686,0.9098
1.2619,-1.2893,3.0781,11.178,1,0.84314,0.68235
156.9,-159.96,135.36,0.82032,0.66667,0.74902,1
223.47,-227.68,151.94,1.0189,0.75294,0.81961,1
121.03,-123.21,-246.77,1.4057,0.75294,0.81961,1
77.177,-78.425,-87.924,2.6363,0.98431,0.97255,1
113.3,-115.04,10.684,1.6049,0.75294,0.81961,1
142.56,-144.6,-77.619,0.67379,1,0.84314,0.68235
19.379,-19.627,-23.191,7.2463,1,0.84314,0.68235
132.23,-133.62,40.537,0.90002,1,0.84314,0.68235
80.55,-81.23,224.41,1.364,0.75294,0.81961,1
60.389,-60.843,-314.25,1.2657,1,0.95686,0.9098
41.375,-41.581,89.567,3.1817,0.98431,0.97255,1
80.924,-81.206,32.081,2.9014,0.98431,0.97255,1
58.804,-58.98,-139.96,2.5408,0.75294,0.81961,1
133.11,-133.33,-54.315,2.3579,0.66667,0.74902,1
163.62,-163.73,-1.5085,0.067419,0.66667,0.74902,1
150.48,-150.39,149.01,0.1073,0.66667,0.74902,1
165.7,-164.97,-13.202,1.5921,0.66667,0.74902,1
125.24,-124.6,64.197,0.20956,1,0.84314,0.68235
211.78,-210.22,-33.761,1.2622,1,0.84314,0.68235
143.71,-142.47,-67.176,0.77586,0.75294,0.81961,1
72.711,-71.991,17.708,2.2381,0.98431,0.97255,1
49.015,-48.502,34.624,0.39303,1,0.84314,0.68235
182.68,-180.33,23.149,0.92416,0.75294,0.81961,1
54.32,-53.535,-1.2826,3.098,0.75294,0.81961,1
62.598,-61.528,214.78,0.31239,0.75294,0.81961,1
180.98,-177.48,-221.61,0.39378,1,0.95686,0.9098
110.79,-108.54,-160.53,2.1164,0.98431,0.97255,1
201.47,-197.13,-55.894,1.4779,0.75294,0.81961,1
157.54,-153.56,296.25,0.96485,0.75294,0.81961,1
20.225,-19.636,-5.0445,6.1654,1,0.84314,0.68235
278.88,-270.35,224.11,0.22152,1,0.84314,0.68235
218.81,-211.84,148.85,0.72911,1,0.84314,0.68235
155.07,-149.9,159.25,0.37854,0.66667,0.74902,1
31.259,-30.177,43.847,3.0176,0.98431,0.97255,1
58.453,-56.272,28.46,1.2179,0.75294,0.81961,1
168.18,-161.75,-57.767,0.88547,0.75294,0.81961,1
8.6141,-8.2727,111.85,1.6045,0.75294,0.81961,1
84.591,-81.142,-2.0081,2.4047,0.75294,0.81961,1
81.963,-78.512,75.697,1.3255,0.75294,0.81961,1
141.91,-135.43,-71.44,1.8717,1,0.95686,0.9098
18.126,-17.276,126.92,2.4909,0.98431,0.97255,1
183.08,-173.8,267.28,1.0228,1,0.95686,0.9098
5.6741,-5.38,-14.738,9.6286,1,0.73333,0.48235
62.369,-59.043,-118.05,2.1285,0.98431,0.97255,1
50.585,-47.777,-28.342,1.9109,0.98431,0.97255,1
82.796,-77.877,-32.941,2.9743,1,0.95686,0.9098
138.29,-129.85,-97.344,0.56586,1,0.84314,0.68235
65.432,-61.389,-72.268,3.0126,0.75294,0.81961,1
254.19,-238.23,-6.3509,0.50941,0.66667,0.74902,1
10.915,-10.208,4.4508,9.1953,1,0.73333,0.48235
50.053,-46.767,-109.35,2.3365,0.75294,0.81961,1
92.417,-86.154,10.008,3.0354,0.98431,0.97255,1
45.998,-42.838,60.088,2.7435,0.98431,0.97255,1
45.785,-42.528,-46.381,4.1345,1,0.95686,0.9098
155.94,-144.3,-186.17,1.185,0.98431,0.97255,1
21.018,-19.422,100.38,2.3068,1,0.95686,0.9098
151.24,-139.61,-88.928,2.0067,1,0.84314,0.68235
38.41,-35.351,50.638,3.4815,0.98431,0.97255,1
34.319,-31.514,-173.38,1.1393,0.75294,0.81961,1
46.171,-42.283,148.36,1.4955,0.75294,0.81961,1
43.514,-39.796,15.807,3.3116,0.98431,0.97255,1
328.34,-300.03,-57.175,0.68152,0.66667,0.74902,1
125.77,-114.59,34.522,2.6421,1,0.84314,0.68235
214.86,-195.57,9.5748,0.082792,1,0.84314,0.68235
142.28,-129.19,24.963,2.1932,0.75294,0.81961,1
62.554,-56.761,-60.773,3.4236,1,0.95686,0.9098
162.68,-147.15,171.67,1.3755,1,0.84314,0.68235
217.31,-196.4,246.99,0.4332,1,0.95686,0.9098
139.62,-126.06,-105.19,0.07259,1,0.95686,0.9098
37.129,-33.499,12.826,3.0556,0.98431,0.97255,1
248.4,-223.92,-231.09,0.89468,1,0.95686,0.9098
94.001,-84.52,-1.6311,1.8809,1,0.84314,0.68235
96.615,-86.805,-352.79,0.62441,1,0.95686,0.9098
64.431,-57.769,-48.913,2.293,0.75294,0.81961,1
119.79,-107.31,-263.43,1.0727,1,0.84314,0.68235
56.331,-50.414,-49.602,2.9988,0.98431,0.97255,1
24.731,-22.111,-131.57,2.7873,0.98431,0.97255,1
142.14,-126.92,-246.45,0.98253,0.75294,0.81961,1
207.53,-185.16,-183.73,0.97561,1,0.84314,0.68235
34.881,-31.088,74.24,0.95452,1,0.84314,0.68235
38.562,-34.258,65.362,3.2977,0.98431,0.97255,1
176.75,-156.9,-112.56,1.2103,1,0.84314,0.68235
38.221,-33.85,108.65,2.8232,1,0.95686,0.9098
35.496,-31.382,-39.508,2.3389,0.75294,0.81961,1
10.216,-8.9981,59.208,2.6421,0.98431,0.97255,1
14.733,-12.949,-170.11,0.18206,0.66667,0.74902,1
63.766,-55.971,37.502,3.3631,1,0.95686,0.9098
42.369,-37.156,6.1619,2.4525,0.98431,0.97255,1
61.901,-54.023,-6.7933,2.9093,0.98431,0.97255,1
118.47,-103.23,102.51,0.61364,0.75294,0.81961,1
193.78,-168.23,274.74,0.22441,1,0.84314,0.68235
51.801,-44.944,195.81,1.3052,1,0.84314,0.68235
223.34,-193.49,-14.635,0.054584,0.75294,0.81961,1
268.12,-232.05,-97.091,0.92284,0.75294,0.81961,1
53.414,-46.127,66.398,2.1584,0.75294,0.81961,1
59.864,-51.671,-42.137,3.1383,0.75294,0.81961,1
120.37,-103.82,-100.32,1.5796,0.98431,0.97255,1
146.94,-126.54,9.9941,1.429,1,0.84314,0.68235
64.582,-55.511,-26.825,2.9961,0.98431,0.97255,1
196.12,-168.33,86.294,0.82333,1,0.95686,0.9098
139.59,-119.6,-1.4599,0.87799,1,0.95686,0.9098
157.89,-135.16,5.0191,1.6507,1,0.95686,0.9098
143.39,-122.55,31.334,1.6325,0.75294,0.81961,1
248.95,-212.46,232.76,0.421,1,0.95686,0.9098
177.2,-151.07,-279.31,0.15666,1,0.84314,0.68235
114.95,-97.889,31.918,2.4779,0.75294,0.81961,1
40.69,-34.613,-36.545,4.1746,0.98431,0.97255,1
168.75,-143.39,-184.42,1.3016,1,0.95686,0.9098
160.47,-136.21,-102.68,1.1721,0.75294,0.81961,1
138.33,-117.27,-20.276,1.8039,0.75294,0.81961,1
42.553,-36.022,-138.93,2.3139,0.98431,0.97255,1
122.91,-103.84,124.86,1.3954,1,0.84314,0.68235
110.87,-93.52,-81.534,2.1944,0.98431,0.97255,1
73.82,-62.208,-67.969,3.1694,0.98431,0.97255,1
58.824,-49.447,-69.842,3.1681,0.98431,0.97255,1
24.363,-20.448,-29.421,8.0062,1,0.84314,0.68235
48.39,-40.559,79.632,3.555,0.98431,0.97255,1
127.4,-106.63,281.42,0.75861,0.75294,0.81961,1
174.74,-146.1,173.85,1.3641,0.75294,0.81961,1
144.01,-120.28,32.805,2.3308,1,0.84314,0.68235
119.6,-99.76,-187.7,0.25392,1,0.84314,0.68235
151.72,-126.33,263.11,1.3344,0.75294,0.81961,1
88.221,-73.403,44.672,1.1578,0.98431,0.97255,1
149.28,-124.08,174.62,1.056,0.75294,0.81961,1
144.92,-120.24,-2.6101,1.6655,1,0.95686,0.9098
81.563,-67.598,-215.14,0.06068,0.66667,0.74902,1
105.18,-87.029,131.28,0.60317,0.66667,0.74902,1
143.1,-118.03,-218.39,1.5441,1,0.84314,0.68235
30.517,-25.147,-15.769,0.61442,1,0.84314,0.68235
246.77,-202.94,25.386,1.1908,0.75294,0.81961,1
390.15,-320.71,2.053,0.25333,1,0.84314,0.68235
89.798,-73.761,-53.369,2.616,0.98431,0.97255,1
89.056,-73.032,136.88,0.18706,1,0.84314,0.68235
159.14,-130.12,-183.39,1.6195,0.98431,0.97255,1
130.88,-106.81,-113.02,0.97983,1,0.84314,0.68235
87.462,-71.2,-17.676,2.7425,0.98431,0.97255,1
221.95,-180.37,-445.14,0.032309,1,0.84314,0.68235
190.47,-154.41,60.414,1.6785,0.75294,0.81961,1
162.57,-131.72,30.264,0.98431,1,0.73333,0.48235
16.876,-13.647,-164.69,2.058,0.98431,0.97255,1
72.216,-58.356,41.826,0.74056,0.75294,0.81961,1
55.521,-44.736,-80.024,0.79941,0.75294,0.81961,1
18.746,-15.088,3.2183,7.304,1,0.84314,0.68235
119.33,-95.948,-357.71,0.61967,1,0.84314,0.68235
82.7,-66.323,39.479,2.1323,1,0.84314,0.68235
